# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Apr 13 07:45:07 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.60206 7.9894990921 2.6231334209    7.991  4.020  3.6947  1.051    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.280 -2.899 -3.906 -5.016 -5.589 -6.039 -6.671 -7.145 -7.214
0.0152 0.01508 7.60206 7.9901871681 2.6231346130    7.992  4.012  3.6847  1.019    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.260 -2.662 -3.779 -4.946 -5.545 -6.012 -6.684 -7.184 -7.258
0.0152 0.01508 7.60206 7.9910788536 2.6231360435    7.992  3.998  3.6722  0.983    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.225 -2.449 -3.627 -4.854 -5.477 -5.960 -6.682 -7.204 -7.296
0.0152 0.01508 7.60206 7.9919009209 2.6231374741    7.993  3.983  3.6597  0.949    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.187 -2.218 -3.460 -4.750 -5.396 -5.899 -6.674 -7.214 -7.328
0.0152 0.01508 7.60206 7.9937186241 2.6231408119    7.995  3.971  3.6337  0.857    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.157 -1.482 -3.081 -4.514 -5.243 -5.817 -6.705 -7.317 -7.461
0.0152 0.01508 7.60206 8.0000000000 2.6231517792    8.001  3.967  3.6163  0.792    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.146 -0.972 -2.808 -4.332 -5.127 -5.763 -6.728 -7.395 -7.561
0.0152 0.01508 7.60206 8.0057439804 2.6231617928    8.007  3.963  3.6009  0.734    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.137 -0.551 -2.552 -4.144 -5.003 -5.710 -6.747 -7.465 -7.651
0.0152 0.01508 7.60206 8.0088901520 2.6231672764    8.010  3.999  3.5951  0.675    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.227 -0.469 -2.533 -4.153 -5.038 -5.782 -6.848 -7.583 -7.778
0.0152 0.01508 7.60206 8.0092630386 2.6231679916    8.010  4.011  3.5934  0.656    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.258 -0.450 -2.532 -4.161 -5.054 -5.808 -6.883 -7.622 -7.820
0.0152 0.01508 7.60206 8.0093755722 2.6231682301    8.010  4.019  3.5925  0.644    7  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.278 -0.440 -2.533 -4.167 -5.065 -5.825 -6.905 -7.647 -7.846
0.0152 0.01508 7.60206 8.0105199814 2.6231701374    8.012  4.034  3.5908  0.623    7  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.315 -0.424 -2.537 -4.180 -5.086 -5.857 -6.946 -7.692 -7.894
0.0152 0.01508 7.60206 8.0112380981 2.6231715679    8.012  4.065  3.5871  0.577    7  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.392 -0.395 -2.539 -4.198 -5.122 -5.922 -7.031 -7.788 -7.995
0.0152 0.01508 7.60206 8.0116539001 2.6231722832    8.013  4.088  3.5846  0.545    7  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.449 -0.380 -2.545 -4.214 -5.151 -5.971 -7.094 -7.857 -8.068
0.0152 0.01508 7.60206 8.0123004913 2.6231732368    8.013  4.115  3.5817  0.505    7  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.518 -0.364 -2.553 -4.234 -5.186 -6.031 -7.170 -7.941 -8.157
0.0152 0.01508 7.60206 8.0131378174 2.6231746674    8.014  4.144  3.5787  0.465    7  0.000  0.392     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.742e-03 2.527e-03 5.927e-03 -1.000 1.527e-02 -5.589 -0.348 -2.555 -4.248 -5.217 -6.091 -7.248 -8.027 -8.247
0.0152 0.01508 7.60206 8.0139484406 2.6231760979    8.015  4.167  3.5762  0.432    7  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.733e-03 2.538e-03 5.927e-03 -1.000 1.527e-02 -5.648 -0.338 -2.553 -4.253 -5.238 -6.140 -7.314 -8.098 -8.323
0.0152 0.01508 7.60206 8.0149984360 2.6231780052    8.016  4.198  3.5729  0.387    7  0.000  0.387     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.725e-03 2.548e-03 5.927e-03 -1.000 1.527e-02 -5.726 -0.324 -2.550 -4.258 -5.264 -6.205 -7.400 -8.192 -8.422
0.0152 0.01508 7.60206 8.0161981583 2.6231801510    8.017  4.240  3.5685  0.328    7  0.000  0.386     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.719e-03 2.556e-03 5.927e-03 -1.000 1.533e-02 -5.830 -0.311 -2.540 -4.258 -5.294 -6.291 -7.517 -8.318 -8.556
0.0152 0.01508 7.60206 8.0174026489 2.6231822968    8.019  4.279  3.5644  0.273    7  0.000  0.385     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.712e-03 2.564e-03 5.925e-03 -1.000 1.533e-02 -5.927 -0.305 -2.522 -4.243 -5.311 -6.368 -7.625 -8.436 -8.680
0.0152 0.01508 7.60206 8.0185222626 2.6231842041    8.020  4.312  3.5606  0.224    7  0.000  0.383     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.703e-03 2.580e-03 5.919e-03 -1.000 1.535e-02 -6.011 -0.300 -2.504 -4.227 -5.324 -6.434 -7.720 -8.539 -8.790
0.0152 0.01508 7.60206 8.0195446014 2.6231858730    8.021  4.345  3.5570  0.177    7  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.826e-01 3.020e-01 1.693e-03 2.609e-03 5.900e-03 -1.000 1.537e-02 -6.093 -0.294 -2.472 -4.189 -5.321 -6.493 -7.813 -8.639 -8.896
0.0152 0.01508 7.60206 8.0210638046 2.6231884956    8.022  4.381  3.5534  0.127    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.775e-01 3.071e-01 1.677e-03 2.663e-03 5.860e-03 -1.000 1.537e-02 -6.182 -0.296 -2.445 -4.156 -5.323 -6.558 -7.913 -8.746 -9.009
0.0152 0.01508 7.60206 8.0254507065 2.6231961250    8.026  4.435  3.5481  0.052    7  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.654e-01 3.193e-01 1.644e-03 2.787e-03 5.767e-03 -1.000 1.531e-02 -6.318 -0.302 -2.397 -4.094 -5.322 -6.654 -8.066 -8.909 -9.181
0.0152 0.01508 7.60206 8.0323781967 2.6232082844    8.033  4.508  3.5399 -0.054    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.641e-01 3.206e-01 1.632e-03 2.822e-03 5.744e-03 -1.000 1.537e-02 -6.500 -0.299 -2.266 -3.929 -5.266 -6.758 -8.275 -9.131 -9.418
0.0152 0.01508 7.60206 8.0415773392 2.6232242584    8.042  4.521  3.5387 -0.071    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.582e-01 3.264e-01 1.616e-03 2.894e-03 5.685e-03 -1.000 1.537e-02 -6.533 -0.304 -2.247 -3.904 -5.261 -6.775 -8.312 -9.170 -9.459
0.0152 0.01508 7.60206 8.0430517197 2.6232268810    8.044  4.504  3.5409 -0.045    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.572e-01 3.275e-01 1.613e-03 2.907e-03 5.674e-03 -1.000 1.537e-02 -6.490 -0.308 -2.295 -3.964 -5.287 -6.758 -8.262 -9.116 -9.401
0.0152 0.01508 7.60206 8.0441055298 2.6232285500    8.045  4.482  3.5435 -0.013    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.564e-01 3.282e-01 1.611e-03 2.915e-03 5.667e-03 -1.000 1.537e-02 -6.435 -0.311 -2.338 -4.018 -5.306 -6.727 -8.198 -9.048 -9.328
0.0152 0.01508 7.60206 8.0448780060 2.6232299805    8.046  4.461  3.5459  0.019    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.559e-01 3.287e-01 1.610e-03 2.920e-03 5.663e-03 -1.000 1.537e-02 -6.382 -0.312 -2.377 -4.067 -5.323 -6.697 -8.137 -8.982 -9.259
0.0152 0.01508 7.60206 8.0464496613 2.6232326031    8.047  4.461  3.5459  0.019    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.558e-01 3.288e-01 1.609e-03 2.922e-03 5.662e-03 -1.000 1.537e-02 -6.382 -0.313 -2.378 -4.068 -5.324 -6.697 -8.137 -8.983 -9.259
0.0152 0.01508 7.60206 8.0482292175 2.6232357025    8.049  4.485  3.5432 -0.016    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.557e-01 3.289e-01 1.609e-03 2.923e-03 5.661e-03 -1.000 1.537e-02 -6.443 -0.312 -2.336 -4.015 -5.307 -6.733 -8.206 -9.057 -9.338
0.0152 0.01508 7.60206 8.0550241470 2.6232473850    8.056  4.513  3.5402 -0.057    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.552e-01 3.295e-01 1.608e-03 2.930e-03 5.656e-03 -1.000 1.537e-02 -6.514 -0.314 -2.290 -3.956 -5.289 -6.775 -8.288 -9.143 -9.429
0.0152 0.01508 7.60206 8.0563955307 2.6232497692    8.057  4.521  3.5395 -0.067    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.551e-01 3.296e-01 1.607e-03 2.931e-03 5.655e-03 -1.000 1.537e-02 -6.532 -0.315 -2.277 -3.940 -5.284 -6.784 -8.309 -9.165 -9.452
0.0152 0.01508 7.60206 8.0619211197 2.6232593060    8.063  4.520  3.5397 -0.065    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.300e-01 1.606e-03 2.936e-03 5.651e-03 -1.000 1.536e-02 -6.530 -0.317 -2.283 -3.947 -5.289 -6.785 -8.306 -9.162 -9.449
0.0152 0.01508 7.60206 8.0645675659 2.6232638359    8.065  4.538  3.5376 -0.091    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.545e-01 3.301e-01 1.606e-03 2.938e-03 5.649e-03 -1.000 1.536e-02 -6.575 -0.316 -2.237 -3.889 -5.265 -6.802 -8.358 -9.216 -9.507
0.0152 0.01508 7.60206 8.0807390213 2.6232917309    8.081  4.541  3.5379 -0.092    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.539e-01 3.307e-01 1.604e-03 2.945e-03 5.643e-03 -1.000 1.536e-02 -6.582 -0.325 -2.253 -3.908 -5.281 -6.812 -8.364 -9.222 -9.513
0.0152 0.01508 7.60206 8.1126365662 2.6233460903    8.113  4.529  3.5402 -0.069    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.545e-01 3.302e-01 1.605e-03 2.940e-03 5.647e-03 -1.000 1.536e-02 -6.553 -0.344 -2.326 -3.996 -5.330 -6.815 -8.328 -9.182 -9.469
#isochrone terminated
